Date,"Slack (software)"
2017-02-05,315
2017-02-06,324
2017-02-07,507
2017-02-08,431
2017-02-09,425
2017-02-10,413
2017-02-11,349
2017-02-12,365
2017-02-13,377
2017-02-14,324
2017-02-15,402
2017-02-16,417
2017-02-17,329
2017-02-18,329
2017-02-19,281
2017-02-20,364
2017-02-21,399
2017-02-22,383
2017-02-23,441
2017-02-24,468
2017-02-25,365
2017-02-26,328
2017-02-27,379
2017-02-28,426
2017-03-01,465
2017-03-02,398
2017-03-03,388
2017-03-04,345
2017-03-05,324
2017-03-06,350
2017-03-07,344
2017-03-08,377
2017-03-09,421
2017-03-10,493
2017-03-11,318
2017-03-12,301
2017-03-13,343
2017-03-14,471
2017-03-15,511
2017-03-16,516
2017-03-17,413
2017-03-18,357
2017-03-19,329
2017-03-20,345
2017-03-21,383
2017-03-22,400
2017-03-23,352
2017-03-24,345
2017-03-25,268
2017-03-26,315
2017-03-27,302
2017-03-28,336
2017-03-29,402
2017-03-30,355
2017-03-31,258
2017-04-01,241
2017-04-02,275
2017-04-03,297
2017-04-04,303
2017-04-05,317
2017-04-06,334
2017-04-07,312
2017-04-08,256
2017-04-09,251
2017-04-10,289
2017-04-11,325
2017-04-12,339
2017-04-13,322
2017-04-14,317
2017-04-15,281
2017-04-16,264
2017-04-17,429
2017-04-18,325
2017-04-19,447
2017-04-20,370
2017-04-21,366
2017-04-22,314
2017-04-23,298
2017-04-24,363
2017-04-25,388
2017-04-26,371
2017-04-27,437
2017-04-28,360
2017-04-29,333
2017-04-30,297
2017-05-01,295
2017-05-02,330
2017-05-03,378
2017-05-04,427
2017-05-05,419
2017-05-06,375
2017-05-07,339
2017-05-08,334
2017-05-09,410
2017-05-10,395
2017-05-11,334
2017-05-12,311
2017-05-13,242
2017-05-14,260
2017-05-15,317
2017-05-16,394
2017-05-17,343
2017-05-18,386
2017-05-19,306
2017-05-20,285
2017-05-21,274
2017-05-22,297
2017-05-23,331
2017-05-24,325
2017-05-25,342
2017-05-26,275
2017-05-27,233
2017-05-28,236
2017-05-29,250
2017-05-30,338
2017-05-31,314
2017-06-01,320
2017-06-02,298
2017-06-03,290
2017-06-04,295
2017-06-05,315
2017-06-06,321
2017-06-07,353
2017-06-08,363
2017-06-09,289
2017-06-10,252
2017-06-11,268
2017-06-12,277
2017-06-13,335
2017-06-14,377
2017-06-15,1252
2017-06-16,1593
2017-06-17,786
2017-06-18,507
2017-06-19,465
2017-06-20,434
2017-06-21,400
2017-06-22,405
2017-06-23,370
2017-06-24,272
2017-06-25,342
2017-06-26,391
2017-06-27,312
2017-06-28,351
2017-06-29,317
2017-06-30,314
2017-07-01,265
2017-07-02,257
2017-07-03,252
2017-07-04,270
2017-07-05,314
2017-07-06,324
2017-07-07,288
2017-07-08,246
2017-07-09,275
2017-07-10,274
2017-07-11,267
2017-07-12,372
2017-07-13,332
2017-07-14,345
2017-07-15,277
2017-07-16,267
2017-07-17,274
2017-07-18,324
2017-07-19,311
2017-07-20,335
2017-07-21,311
2017-07-22,269
2017-07-23,312
2017-07-24,249
2017-07-25,326
2017-07-26,298
2017-07-27,563
2017-07-28,395
2017-07-29,276
2017-07-30,301
2017-07-31,303
2017-08-01,292
2017-08-02,365
2017-08-03,343
2017-08-04,339
2017-08-05,286
2017-08-06,227
2017-08-07,271
2017-08-08,269
2017-08-09,362
2017-08-10,338
2017-08-11,295
2017-08-12,278
2017-08-13,241
2017-08-14,294
2017-08-15,292
2017-08-16,274
2017-08-17,442
2017-08-18,393
2017-08-19,385
2017-08-20,229
2017-08-21,251
2017-08-22,255
2017-08-23,339
2017-08-24,318
2017-08-25,320
2017-08-26,232
2017-08-27,209
2017-08-28,321
2017-08-29,272
2017-08-30,349
2017-08-31,402
2017-09-01,421
2017-09-02,302
2017-09-03,240
2017-09-04,254
2017-09-05,315
2017-09-06,338
2017-09-07,366
2017-09-08,288
2017-09-09,273
2017-09-10,257
2017-09-11,319
2017-09-12,329
2017-09-13,365
2017-09-14,375
2017-09-15,361
2017-09-16,346
2017-09-17,321
2017-09-18,1751
2017-09-19,1027
2017-09-20,496
2017-09-21,415
2017-09-22,405
2017-09-23,356
2017-09-24,353
2017-09-25,440
2017-09-26,546
2017-09-27,437
2017-09-28,390
2017-09-29,339
2017-09-30,320
2017-10-01,291
2017-10-02,312
2017-10-03,348
2017-10-04,394
2017-10-05,368
2017-10-06,411
2017-10-07,338
2017-10-08,271
2017-10-09,299
2017-10-10,308
2017-10-11,385
2017-10-12,428
2017-10-13,365
2017-10-14,327
2017-10-15,267
2017-10-16,327
2017-10-17,395
2017-10-18,409
2017-10-19,406
2017-10-20,371
2017-10-21,290
2017-10-22,270
2017-10-23,308
2017-10-24,361
2017-10-25,378
2017-10-26,417
2017-10-27,387
2017-10-28,301
2017-10-29,256
2017-10-30,293
2017-10-31,429
2017-11-01,954
2017-11-02,456
2017-11-03,482
2017-11-04,513
2017-11-05,439
2017-11-06,387
2017-11-07,388
2017-11-08,480
2017-11-09,403
2017-11-10,439
2017-11-11,372
2017-11-12,347
2017-11-13,328
2017-11-14,367
2017-11-15,417
2017-11-16,510
2017-11-17,423
2017-11-18,391
2017-11-19,287
2017-11-20,363
2017-11-21,355
2017-11-22,371
2017-11-23,280
2017-11-24,311
2017-11-25,276
2017-11-26,319
2017-11-27,277
2017-11-28,369
2017-11-29,426
2017-11-30,374
2017-12-01,343
2017-12-02,288
2017-12-03,341
2017-12-04,431
2017-12-05,365
2017-12-06,342
2017-12-07,312
2017-12-08,319
2017-12-09,280
2017-12-10,283
2017-12-11,309
2017-12-12,327
2017-12-13,341
2017-12-14,333
2017-12-15,401
2017-12-16,291
2017-12-17,293
2017-12-18,367
2017-12-19,314
2017-12-20,334
2017-12-21,292
2017-12-22,264
2017-12-23,223
2017-12-24,221
2017-12-25,200
2017-12-26,207
2017-12-27,246
2017-12-28,250
2017-12-29,284
